,DATE,Conversion_3_male_Tokyo,Complementary goods_1,Complementary goods_2,Complementary goods_3,price_16,Number of dates_1,Number of dates_2,covid-19 Infected person_1,weather_Average temperature(Åé)_1,weather_Total precipitation(mm)_1,weather_Daylight hours (hours)_1,boolean_value_S_1,boolean_value_3,boolean_value_5,boolean_value_6,boolean_value_7,boolean_value_8,boolean_value_9,boolean_value_10,boolean_value_12,boolean_value_13,boolean_value_14,boolean_value_15,boolean_value_16,boolean_value_18,boolean_value_19,Google_trends_1,Influencer_Post,Influencer_fix_S,Yahoo_S,Yahoo_I,Yahoo_other_S,Yahoo_other_I,Twitter_S,Twitter_I,Google_other_S,Google_other_I,PR_I,FB_undefined_S,FB_undefined_I,FB_u25_S,FB_u25_I,FB_28_similar_S,FB_28_similar_I,FB_30_broad_S,FB_30_broad_I,FB_30_similar_S,FB_30_similar_I,FB_30_retarg_S,FB_30_retarg_I,FB_40_broad_S,FB_40_broad_I,FB_40_similar_S,FB_40_similar_I,FB_40_retarg_S,FB_40_retarg_I,FB_50_S,FB_50_I,FB_male_other_S,FB_male_other_I,FB_female_other_S,FB_female_other_I,Google_listing_S,Google_listing_I,Google_Proslisting_S,Google_Proslisting_I,Google_undefined_S,Google_undefined_I
693,2020-11-24,32.0,84.0,33.0,21.0,16800.0,0.0,0.0,188.0,11.8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36253.0,17836.0,0.0,0.0,28988.0,14419.0,13549.0,10489.0,0.0,0.0,0.0,0.0,0.0,0.0,7386.0,1904.0,0.0,0.0,0.0,0.0,18698.0,11609.0,4732.0,3463.0,0.0,0.0,0.0,0.0,0.0,0.0
694,2020-11-25,34.0,92.0,35.0,21.0,16800.0,0.0,0.0,402.0,10.5,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38324.0,21202.0,0.0,0.0,30476.0,14166.0,13823.0,10651.0,0.0,0.0,0.0,0.0,0.0,0.0,7638.0,1897.0,0.0,0.0,0.0,0.0,18682.0,10894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,2020-11-26,32.0,70.0,46.0,30.0,16800.0,0.0,0.0,482.0,12.8,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49418.0,27730.0,0.0,0.0,14167.0,6618.0,10564.0,9025.0,0.0,0.0,0.0,0.0,0.0,0.0,7585.0,2138.0,0.0,0.0,0.0,0.0,18664.0,12719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,2020-11-27,25.0,64.0,27.0,14.0,16800.0,0.0,0.0,570.0,11.6,0.0,1.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48850.0,26267.0,0.0,0.0,11927.0,7136.0,9114.0,8736.0,0.0,0.0,0.0,0.0,0.0,0.0,7596.0,2193.0,0.0,0.0,0.0,0.0,18493.0,15010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,2020-11-28,40.0,88.0,32.0,25.0,16800.0,119.0,336.0,561.0,11.8,0.0,8.8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36937.0,18878.0,0.0,0.0,18488.0,9088.0,11940.0,9918.0,0.0,0.0,0.0,0.0,0.0,0.0,7419.0,2167.0,0.0,0.0,0.0,0.0,18520.0,12294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,2020-11-29,64.0,78.0,36.0,28.0,16800.0,109.0,301.0,419.0,10.1,0.0,1.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,189.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39482.0,21831.0,0.0,0.0,20150.0,10327.0,10823.0,7610.0,0.0,0.0,0.0,0.0,0.0,0.0,7520.0,2145.0,0.0,0.0,0.0,0.0,18406.0,10410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,2020-11-30,44.0,80.0,37.0,24.0,16800.0,0.0,0.0,312.0,9.9,0.0,6.8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40810.0,18834.0,0.0,0.0,20205.0,9686.0,10027.0,8964.0,0.0,0.0,0.0,0.0,0.0,0.0,7337.0,2659.0,0.0,0.0,0.0,0.0,19550.0,15005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,2020-12-01,50.0,74.0,42.0,24.0,16800.0,0.0,0.0,370.0,10.2,0.0,8.8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42393.0,21106.0,0.0,0.0,18666.0,10202.0,10230.0,8289.0,0.0,0.0,0.0,0.0,0.0,0.0,7578.0,2943.0,0.0,0.0,0.0,0.0,23525.0,15066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,2020-12-02,35.0,88.0,39.0,18.0,16800.0,0.0,0.0,501.0,8.2,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43320.0,22901.0,0.0,0.0,20357.0,9639.0,9403.0,7041.0,0.0,0.0,0.0,0.0,0.0,0.0,7587.0,3137.0,0.0,0.0,0.0,0.0,23691.0,15293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,2020-12-03,44.0,92.0,39.0,30.0,16800.0,0.0,0.0,532.0,8.1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51523.0,28891.0,0.0,0.0,20350.0,11640.0,8753.0,7589.0,0.0,0.0,0.0,0.0,0.0,0.0,7600.0,2003.0,0.0,0.0,0.0,0.0,23519.0,14897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,2020-12-04,25.0,78.0,36.0,17.0,16800.0,0.0,0.0,459.0,9.2,0.0,7.1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51578.0,30348.0,0.0,0.0,19770.0,10869.0,9875.0,10558.0,0.0,0.0,0.0,0.0,0.0,0.0,7512.0,1901.0,0.0,0.0,0.0,0.0,22922.0,14117.0,37989.0,21793.0,0.0,0.0,0.0,0.0,0.0,0.0
704,2020-12-05,40.0,66.0,41.0,26.0,16800.0,111.0,315.0,584.0,6.6,3.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49859.0,30149.0,0.0,0.0,20502.0,13346.0,10941.0,9823.0,0.0,0.0,0.0,0.0,0.0,0.0,5602.0,1646.0,0.0,0.0,0.0,0.0,23524.0,17551.0,41082.0,23911.0,0.0,0.0,0.0,0.0,0.0,0.0
705,2020-12-06,58.0,80.0,51.0,37.0,16800.0,99.0,255.0,328.0,8.2,0.0,5.8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51968.0,37002.0,0.0,0.0,20128.0,14013.0,10233.0,11153.0,0.0,0.0,0.0,0.0,0.0,0.0,5030.0,2081.0,0.0,0.0,0.0,0.0,23736.0,18905.0,39947.0,27659.0,0.0,0.0,0.0,0.0,0.0,0.0
706,2020-12-07,32.0,84.0,42.0,24.0,16800.0,0.0,0.0,301.0,9.7,0.0,8.8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51359.0,34774.0,0.0,0.0,19701.0,11632.0,8944.0,10077.0,0.0,0.0,0.0,0.0,0.0,0.0,4985.0,2500.0,0.0,0.0,0.0,0.0,24066.0,15494.0,42117.0,24710.0,0.0,0.0,0.0,0.0,0.0,0.0
707,2020-12-08,36.0,92.0,49.0,22.0,16800.0,0.0,0.0,354.0,11.4,0.0,6.7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50732.0,31333.0,0.0,0.0,19995.0,10198.0,11766.0,11379.0,0.0,0.0,0.0,0.0,0.0,0.0,5736.0,3954.0,0.0,0.0,0.0,0.0,26591.0,15483.0,38208.0,27744.0,0.0,0.0,0.0,0.0,0.0,0.0
708,2020-12-09,31.0,123.0,36.0,24.0,16800.0,0.0,0.0,574.0,9.8,0.0,0.7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52767.0,31324.0,0.0,0.0,19949.0,9898.0,8921.0,9275.0,0.0,0.0,0.0,0.0,0.0,0.0,7515.0,2471.0,0.0,0.0,0.0,0.0,26463.0,15022.0,39151.0,25508.0,0.0,0.0,0.0,0.0,0.0,0.0
709,2020-12-10,49.0,91.0,36.0,18.0,16800.0,0.0,0.0,601.0,9.3,0.0,0.4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47320.0,27527.0,0.0,0.0,20268.0,9595.0,15964.0,15083.0,0.0,0.0,0.0,0.0,0.0,0.0,7297.0,1758.0,0.0,0.0,0.0,0.0,24247.0,13311.0,30452.0,19625.0,0.0,0.0,0.0,0.0,0.0,0.0
710,2020-12-11,39.0,106.0,24.0,20.0,16800.0,0.0,0.0,596.0,10.2,0.0,4.3,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46912.0,26518.0,0.0,0.0,25049.0,12428.0,15343.0,14903.0,0.0,0.0,0.0,0.0,0.0,0.0,7381.0,1777.0,0.0,0.0,0.0,0.0,23191.0,13131.0,25260.0,17964.0,0.0,0.0,0.0,0.0,0.0,0.0
711,2020-12-12,40.0,78.0,32.0,26.0,16800.0,105.0,288.0,621.0,11.4,0.0,2.3,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45868.0,22983.0,0.0,0.0,24762.0,12790.0,15903.0,13851.0,0.0,0.0,0.0,0.0,0.0,0.0,10030.0,2770.0,0.0,0.0,0.0,0.0,22817.0,13856.0,35559.0,26227.0,0.0,0.0,0.0,0.0,0.0,0.0
712,2020-12-13,52.0,91.0,37.0,33.0,16800.0,95.0,242.0,481.0,9.9,0.0,6.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47033.0,21847.0,0.0,0.0,24944.0,12187.0,15561.0,14102.0,0.0,0.0,0.0,0.0,0.0,0.0,10790.0,2806.0,0.0,0.0,0.0,0.0,23812.0,13262.0,40155.0,28884.0,0.0,0.0,0.0,0.0,0.0,0.0
713,2020-12-14,41.0,61.0,36.0,26.0,16800.0,0.0,0.0,305.0,8.5,0.0,4.6,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,135.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46488.0,24522.0,0.0,0.0,24402.0,12613.0,16142.0,15073.0,0.0,0.0,0.0,0.0,0.0,0.0,12096.0,3434.0,0.0,0.0,0.0,0.0,23528.0,12605.0,40143.0,28184.0,0.0,0.0,0.0,0.0,0.0,0.0
714,2020-12-15,49.0,84.0,35.0,24.0,16800.0,0.0,0.0,457.0,6.1,0.0,7.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47067.0,24636.0,0.0,0.0,25249.0,12608.0,14557.0,12750.0,0.0,0.0,0.0,0.0,0.0,0.0,12704.0,3965.0,0.0,0.0,0.0,0.0,23709.0,11940.0,11290.0,7486.0,0.0,0.0,0.0,0.0,0.0,0.0
715,2020-12-16,38.0,96.0,44.0,25.0,16800.0,0.0,0.0,681.0,4.6,0.0,6.1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46961.0,24578.0,0.0,0.0,24715.0,12707.0,14107.0,11666.0,0.0,0.0,0.0,0.0,0.0,0.0,13248.0,7433.0,0.0,0.0,0.0,0.0,23422.0,12820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,2020-12-17,33.0,70.0,27.0,28.0,16800.0,0.0,0.0,822.0,4.3,0.0,8.9,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47443.0,22703.0,0.0,0.0,25348.0,12474.0,15616.0,12944.0,0.0,0.0,0.0,0.0,0.0,0.0,13358.0,9203.0,0.0,0.0,0.0,0.0,23816.0,14155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,2020-12-18,42.0,96.0,33.0,13.0,16800.0,0.0,0.0,664.0,6.1,0.0,8.6,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46933.0,21582.0,0.0,0.0,25132.0,11726.0,14375.0,11034.0,0.0,0.0,0.0,0.0,0.0,0.0,13267.0,7850.0,0.0,0.0,0.0,0.0,23404.0,13095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,2020-12-19,59.0,83.0,47.0,22.0,16800.0,119.0,299.0,736.0,5.8,0.0,2.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45492.0,20510.0,0.0,0.0,25210.0,11450.0,16237.0,13849.0,0.0,0.0,0.0,0.0,0.0,0.0,13858.0,6346.0,0.0,0.0,0.0,0.0,22809.0,10559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,2020-12-20,58.0,69.0,46.0,31.0,16800.0,109.0,303.0,556.0,4.4,0.0,8.9,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37225.0,18782.0,0.0,0.0,25178.0,10792.0,10103.0,8642.0,0.0,0.0,0.0,0.0,0.0,0.0,13595.0,3775.0,0.0,0.0,0.0,0.0,23489.0,12075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,2020-12-21,54.0,90.0,28.0,17.0,16800.0,0.0,0.0,397.0,5.3,0.0,9.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37414.0,19752.0,0.0,0.0,25052.0,9982.0,9064.0,8286.0,0.0,0.0,0.0,0.0,0.0,0.0,15516.0,4094.0,0.0,0.0,0.0,0.0,22520.0,11049.0,33003.0,22008.0,0.0,0.0,0.0,0.0,0.0,0.0
721,2020-12-22,28.0,62.0,32.0,12.0,16800.0,0.0,0.0,570.0,5.6,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37119.0,16169.0,0.0,0.0,25093.0,10483.0,9670.0,7901.0,0.0,0.0,0.0,0.0,0.0,0.0,19764.0,5945.0,0.0,0.0,0.0,0.0,18731.0,7891.0,23626.0,14602.0,0.0,0.0,0.0,0.0,0.0,0.0
722,2020-12-23,32.0,75.0,37.0,24.0,16800.0,0.0,0.0,758.0,7.7,0.0,8.9,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21964.0,12174.0,0.0,0.0,25116.0,10830.0,9421.0,8704.0,0.0,0.0,0.0,0.0,0.0,0.0,19339.0,6287.0,0.0,0.0,0.0,0.0,18631.0,8245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,2020-12-24,37.0,75.0,36.0,16.0,16800.0,0.0,0.0,895.0,8.0,0.0,1.7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41042.0,19140.0,0.0,0.0,24970.0,10442.0,10744.0,9904.0,0.0,0.0,0.0,0.0,0.0,0.0,20063.0,7078.0,0.0,0.0,0.0,0.0,18461.0,7983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,2020-12-25,38.0,86.0,40.0,20.0,16800.0,0.0,0.0,890.0,8.7,0.0,8.3,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35124.0,18053.0,0.0,0.0,19750.0,9202.0,5700.0,7969.0,0.0,0.0,0.0,0.0,0.0,0.0,19919.0,10921.0,0.0,0.0,0.0,0.0,18477.0,8720.0,34553.0,29351.0,0.0,0.0,0.0,0.0,0.0,0.0
725,2020-12-26,40.0,114.0,42.0,28.0,16800.0,128.0,267.0,954.0,6.4,0.0,8.8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30303.0,16158.0,0.0,0.0,18896.0,8887.0,5163.0,7902.0,0.0,0.0,0.0,0.0,0.0,0.0,19835.0,11658.0,0.0,0.0,0.0,0.0,18064.0,9538.0,28653.0,23289.0,0.0,0.0,0.0,0.0,0.0,0.0
726,2020-12-27,58.0,71.0,44.0,25.0,16800.0,113.0,262.0,708.0,7.8,0.0,6.8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32315.0,16962.0,0.0,0.0,9347.0,4821.0,5439.0,6583.0,0.0,0.0,1885.0,597.0,0.0,0.0,22822.0,8103.0,0.0,0.0,0.0,0.0,19745.0,10574.0,25142.0,17336.0,0.0,0.0,0.0,0.0,0.0,0.0
727,2020-12-28,47.0,110.0,49.0,33.0,16800.0,0.0,0.0,491.0,8.5,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31119.0,17934.0,0.0,0.0,0.0,0.0,5700.0,7445.0,0.0,0.0,1841.0,678.0,0.0,0.0,24771.0,10998.0,0.0,0.0,0.0,0.0,21592.0,11199.0,24781.0,16638.0,0.0,0.0,0.0,0.0,0.0,0.0
728,2020-12-29,37.0,96.0,39.0,24.0,16800.0,0.0,0.0,869.0,8.7,0.0,4.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31475.0,17550.0,0.0,0.0,23009.0,11502.0,5866.0,4596.0,0.0,0.0,1369.0,491.0,0.0,0.0,23869.0,14416.0,0.0,0.0,0.0,0.0,21401.0,10897.0,25173.0,18547.0,0.0,0.0,0.0,0.0,0.0,0.0
729,2020-12-30,53.0,99.0,45.0,26.0,16800.0,0.0,0.0,961.0,6.9,1.5,1.6,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32966.0,17802.0,0.0,0.0,23210.0,11670.0,5764.0,5038.0,0.0,0.0,826.0,367.0,0.0,0.0,25059.0,10193.0,0.0,0.0,0.0,0.0,22365.0,10750.0,24929.0,16575.0,0.0,0.0,0.0,0.0,0.0,0.0
730,2020-12-31,46.0,62.0,37.0,25.0,16800.0,0.0,0.0,1353.0,3.4,0.0,8.9,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32013.0,18924.0,0.0,0.0,23196.0,14421.0,5807.0,5557.0,0.0,0.0,1275.0,517.0,0.0,0.0,24975.0,12186.0,0.0,0.0,0.0,0.0,22005.0,12458.0,25034.0,18173.0,0.0,0.0,0.0,0.0,0.0,0.0
731,2021-01-01,46.0,130.0,41.0,31.0,16800.0,0.0,0.0,793.0,4.4,0.0,8.7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31486.0,22648.0,0.0,0.0,23610.0,16941.0,5902.0,7582.0,0.0,0.0,1250.0,609.0,0.0,0.0,23257.0,17816.0,0.0,0.0,0.0,0.0,22281.0,14410.0,25079.0,23441.0,0.0,0.0,0.0,0.0,0.0,0.0
732,2021-01-02,52.0,75.0,49.0,36.0,16800.0,0.0,0.0,829.0,4.8,0.0,8.8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31831.0,20396.0,0.0,0.0,28635.0,18094.0,5696.0,5574.0,0.0,0.0,1180.0,503.0,0.0,0.0,19159.0,14923.0,0.0,0.0,0.0,0.0,21935.0,12606.0,24862.0,18862.0,0.0,0.0,0.0,0.0,0.0,0.0
733,2021-01-03,49.0,134.0,57.0,40.0,16800.0,0.0,0.0,826.0,3.7,0.0,8.8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32669.0,18313.0,0.0,0.0,29154.0,16672.0,5678.0,6034.0,0.0,0.0,1118.0,472.0,0.0,0.0,19465.0,13442.0,0.0,0.0,0.0,0.0,21447.0,11868.0,26618.0,19745.0,0.0,0.0,0.0,0.0,0.0,0.0
734,2021-01-04,38.0,113.0,62.0,40.0,16800.0,0.0,0.0,905.0,5.8,0.0,7.7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31898.0,20067.0,0.0,0.0,28731.0,17380.0,5422.0,6793.0,0.0,0.0,1284.0,524.0,0.0,0.0,16307.0,7138.0,0.0,0.0,0.0,0.0,21829.0,11913.0,27684.0,21416.0,0.0,0.0,0.0,0.0,0.0,0.0
735,2021-01-05,23.0,96.0,41.0,31.0,16800.0,0.0,0.0,1315.0,6.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32099.0,17507.0,0.0,0.0,29627.0,17370.0,5941.0,6411.0,0.0,0.0,1226.0,514.0,0.0,0.0,9915.0,3961.0,0.0,0.0,0.0,0.0,26938.0,13701.0,25930.0,19633.0,0.0,0.0,0.0,0.0,0.0,0.0
736,2021-01-06,29.0,80.0,45.0,36.0,16800.0,0.0,0.0,1640.0,5.3,0.0,0.4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32354.0,17425.0,0.0,0.0,24873.0,14365.0,5017.0,4059.0,0.0,0.0,1550.0,528.0,0.0,0.0,9848.0,3524.0,0.0,0.0,0.0,0.0,27387.0,13411.0,24822.0,18297.0,0.0,0.0,0.0,0.0,0.0,0.0
737,2021-01-07,24.0,105.0,37.0,27.0,16800.0,0.0,0.0,2520.0,6.3,0.0,7.4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,131.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32487.0,18835.0,0.0,0.0,12900.0,8323.0,4227.0,4670.0,0.0,0.0,1761.0,688.0,0.0,0.0,6412.0,1926.0,0.0,0.0,0.0,0.0,27396.0,15173.0,23391.0,17926.0,0.0,0.0,0.0,0.0,0.0,0.0
738,2021-01-08,16.0,96.0,37.0,22.0,16800.0,0.0,0.0,2459.0,2.4,0.0,5.4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23527.0,12126.0,0.0,0.0,9831.0,6159.0,5794.0,5223.0,0.0,0.0,1836.0,663.0,0.0,0.0,11687.0,3439.0,0.0,0.0,0.0,0.0,27296.0,13574.0,20984.0,14577.0,0.0,0.0,0.0,0.0,0.0,0.0
739,2021-01-09,38.0,84.0,41.0,22.0,16800.0,219.0,443.0,2332.0,2.9,0.0,8.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19201.0,10879.0,0.0,0.0,10224.0,6637.0,2416.0,1990.0,0.0,0.0,1435.0,493.0,0.0,0.0,11533.0,3336.0,0.0,0.0,0.0,0.0,28173.0,14768.0,13422.0,10726.0,0.0,0.0,0.0,0.0,0.0,0.0
740,2021-01-10,41.0,121.0,49.0,31.0,16800.0,148.0,343.0,1510.0,2.6,0.0,8.9,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,131.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26945.0,17054.0,0.0,0.0,14763.0,10941.0,1988.0,2095.0,0.0,0.0,1439.0,634.0,0.0,0.0,9681.0,2817.0,1019.0,196.0,0.0,0.0,29140.0,17988.0,9967.0,9938.0,0.0,0.0,0.0,0.0,0.0,0.0
741,2021-01-11,68.0,113.0,57.0,22.0,16800.0,0.0,0.0,1252.0,2.3,0.0,0.8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,173.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30303.0,19333.0,0.0,0.0,15378.0,11996.0,4626.0,5114.0,0.0,0.0,1147.0,525.0,0.0,0.0,10134.0,3415.0,1888.0,423.0,0.0,0.0,30688.0,21970.0,30489.0,19962.0,0.0,0.0,0.0,0.0,0.0,0.0
742,2021-01-12,56.0,80.0,41.0,22.0,16800.0,0.0,0.0,1025.0,3.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,181.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30695.0,19228.0,0.0,0.0,21560.0,16914.0,8647.0,9272.0,0.0,0.0,1336.0,599.0,0.0,0.0,10113.0,3508.0,1891.0,366.0,0.0,0.0,35182.0,24333.0,37232.0,28158.0,0.0,0.0,0.0,0.0,0.0,0.0
