,DATE,Conversion_3_female_tokyo,Complementary goods_1,Complementary goods_2,Complementary goods_3,price_16,Number of dates_1,Number of dates_2,covid-19 Infected person_1,weather_Average temperature(Åé)_1,weather_Total precipitation(mm)_1,weather_Daylight hours (hours)_1,boolean_value_S_1,boolean_value_3,boolean_value_5,boolean_value_6,boolean_value_7,boolean_value_8,boolean_value_9,boolean_value_10,boolean_value_12,boolean_value_13,boolean_value_14,boolean_value_15,boolean_value_16,boolean_value_18,boolean_value_19,Google_trends_1,Referral_P_1,Influencer_Post,Influencer_fix_S,Yahoo_S,Yahoo_I,Yahoo_other_S,Yahoo_other_I,Twitter_S,Twitter_I,Google_other_S,Google_other_I,PR_I,FB_undefined_S,FB_undefined_I,FB_u25_S,FB_u25_I,FB_28_similar_S,FB_28_similar_I,FB_29_broad_S,FB_29_broad_I,FB_30_broad_S,FB_30_broad_I,FB_30_similar_S,FB_30_similar_I,FB_30_retarg_S,FB_30_retarg_I,FB_o36_similar_S,FB_o36_similar_I,FB_o36_retarg_S,FB_o36_retarg_I,FB_anotherproduct_S,FB_anotherproduct_I,FB_40_broad_S,FB_40_broad_I,FB_40_similar_S,FB_40_similar_I,FB_40_retarg_S,FB_40_retarg_I,FB_50_S,FB_50_I,FB_male_other_S,FB_male_other_I,FB_female_other_S,FB_female_other_I,Google_listing_S,Google_listing_I,Google_Proslisting_S,Google_Proslisting_I,Google_undefined_S,Google_undefined_I,Google_youtube_S,Google_youtube_I,Google_display_S,Google_display_I
620,2020-09-12,27.0,106.0,58.0,33.0,12817.0,59.0,156.0,226.0,23.7,14.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5010.0,2982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61881.0,34441.0,7118.0,4741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,2020-09-13,37.0,104.0,45.0,41.0,12817.0,48.0,155.0,146.0,23.3,0.5,1.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4532.0,2505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59956.0,36622.0,6545.0,5062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,2020-09-14,31.0,83.0,54.0,18.0,12817.0,0.0,0.0,80.0,23.4,0.5,0.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4555.0,3055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57682.0,33302.0,6366.0,5199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,2020-09-15,11.0,95.0,36.0,25.0,12817.0,0.0,0.0,191.0,23.8,0.5,2.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4520.0,3253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60303.0,34302.0,6604.0,4647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,2020-09-16,23.0,86.0,40.0,29.0,12817.0,0.0,0.0,163.0,24.0,2.0,0.7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4435.0,2719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5796.0,2999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66704.0,38492.0,6486.0,5104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,2020-09-17,45.0,91.0,31.0,29.0,12817.0,0.0,0.0,171.0,24.9,0.0,1.1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4534.0,2683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5991.0,3361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88116.0,46940.0,7461.0,6855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,2020-09-18,37.0,69.0,41.0,30.0,12817.0,0.0,0.0,220.0,29.0,0.0,4.4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4555.0,2507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5953.0,3978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88045.0,46124.0,7807.0,7882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,2020-09-19,62.0,99.0,37.0,22.0,12817.0,61.0,185.0,218.0,24.7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7612.0,4430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5875.0,4435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97602.0,47327.0,8184.0,10320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,2020-09-20,55.0,79.0,44.0,39.0,12817.0,55.0,150.0,162.0,22.2,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7461.0,4478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5984.0,3630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96791.0,53119.0,7883.0,10428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,2020-09-21,48.0,83.0,37.0,35.0,12817.0,0.0,0.0,97.0,22.0,0.5,3.9,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7584.0,4125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5813.0,3465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97762.0,52744.0,8039.0,9360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,2020-09-22,53.0,115.0,37.0,31.0,12817.0,0.0,0.0,88.0,22.5,3.5,5.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7534.0,4267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5877.0,3525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99653.0,55824.0,5992.0,5944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,2020-09-23,56.0,82.0,35.0,24.0,12817.0,0.0,0.0,59.0,20.2,7.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7532.0,4187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5884.0,2950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104474.0,55890.0,10613.0,9740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,2020-09-24,61.0,80.0,36.0,37.0,12817.0,0.0,0.0,193.0,19.0,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7561.0,3934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5358.0,2665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104961.0,52241.0,14461.0,11244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,2020-09-25,68.0,100.0,37.0,25.0,12817.0,0.0,0.0,195.0,19.4,5.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7410.0,3837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,4811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105356.0,52782.0,11166.0,7631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,2020-09-26,41.0,110.0,32.0,31.0,12817.0,78.0,180.0,269.0,18.5,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7418.0,4025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5514.0,5902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110837.0,57549.0,9832.0,7815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,2020-09-27,59.0,80.0,36.0,33.0,12817.0,52.0,177.0,144.0,19.7,0.5,1.3,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7612.0,4252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5927.0,3788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109800.0,56985.0,10008.0,7164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,2020-09-28,45.0,54.0,45.0,37.0,12817.0,0.0,0.0,78.0,21.5,0.0,10.8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7536.0,4437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5702.0,3008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108625.0,56920.0,10048.0,8680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,2020-09-29,52.0,92.0,40.0,25.0,12817.0,0.0,0.0,211.0,19.7,0.0,3.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7474.0,4371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,3064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106654.0,54360.0,17878.0,11388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,2020-09-30,32.0,86.0,42.0,21.0,12817.0,0.0,0.0,194.0,20.0,0.0,10.4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7466.0,4810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5839.0,7625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103287.0,59740.0,12233.0,12946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,2020-10-01,39.0,67.0,32.0,20.0,12817.0,0.0,0.0,234.0,19.5,1.0,2.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7504.0,5107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106641.0,65475.0,10815.0,11458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,2020-10-02,23.0,60.0,39.0,14.0,12817.0,0.0,0.0,196.0,21.0,0.0,10.7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7528.0,4548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107604.0,67354.0,10728.0,9962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,2020-10-03,45.0,61.0,37.0,26.0,12817.0,71.0,191.0,205.0,21.7,0.0,3.9,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22369.0,13937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85441.0,50484.0,10830.0,10464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,2020-10-04,55.0,88.0,40.0,21.0,12817.0,57.0,203.0,107.0,22.0,0.0,1.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42725.0,37459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67120.0,43560.0,8027.0,7395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,2020-10-05,34.0,74.0,30.0,22.0,12817.0,0.0,0.0,65.0,21.7,0.0,1.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42470.0,30809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38695.0,27351.0,5661.0,5159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,2020-10-06,31.0,78.0,40.0,26.0,12817.0,0.0,0.0,176.0,21.0,0.0,2.7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35536.0,23817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20081.0,17590.0,5002.0,4397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,2020-10-07,20.0,91.0,33.0,33.0,12817.0,0.0,0.0,140.0,18.3,6.0,3.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29184.0,22239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48518.0,29588.0,5034.0,5017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,2020-10-08,27.0,75.0,33.0,17.0,12817.0,0.0,0.0,248.0,14.7,44.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30093.0,22833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46761.0,29683.0,4922.0,4431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,2020-10-09,27.0,84.0,33.0,29.0,12817.0,0.0,0.0,203.0,14.5,38.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17473.0,11236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51917.0,31612.0,5029.0,4051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,2020-10-10,39.0,77.0,42.0,31.0,12817.0,58.0,183.0,248.0,16.0,73.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38674.0,23316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51624.0,28739.0,4978.0,3580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,2020-10-11,149.0,83.0,58.0,30.0,12817.0,65.0,156.0,146.0,19.8,0.5,0.4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,189.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52400.0,44937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52899.0,28086.0,5022.0,4141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,2020-10-12,78.0,96.0,40.0,29.0,12817.0,0.0,0.0,78.0,21.5,0.0,2.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,91.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40111.0,29579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52146.0,28192.0,2128.0,1597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,2020-10-13,47.0,61.0,33.0,37.0,12817.0,0.0,0.0,166.0,22.1,0.0,4.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35633.0,23492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52925.0,28976.0,5520.0,3366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,2020-10-14,36.0,91.0,39.0,16.0,12817.0,0.0,0.0,177.0,20.3,0.0,0.7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35798.0,29918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47469.0,28866.0,5609.0,4019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,2020-10-15,37.0,57.0,31.0,26.0,12817.0,0.0,0.0,284.0,16.8,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25665.0,18132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45375.0,27109.0,5577.0,3273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,2020-10-16,30.0,58.0,39.0,21.0,12817.0,0.0,0.0,183.0,16.1,0.0,4.1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21665.0,19208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51549.0,32021.0,5550.0,5798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,2020-10-17,41.0,77.0,47.0,25.0,12817.0,67.0,177.0,235.0,12.7,23.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27118.0,19851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47011.0,31914.0,5593.0,4584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,2020-10-18,56.0,80.0,47.0,37.0,12817.0,51.0,173.0,132.0,14.3,0.5,4.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27076.0,18595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57184.0,33104.0,4999.0,3333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,2020-10-19,22.0,64.0,37.0,30.0,12817.0,0.0,0.0,78.0,13.1,9.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,143.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17769.0,12103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52568.0,29519.0,3540.0,2293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,2020-10-20,366.0,100.0,53.0,24.0,12817.0,0.0,0.0,139.0,15.6,0.0,7.7,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,651.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67841.0,37540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,2020-10-21,861.0,69.0,44.0,18.0,12817.0,0.0,0.0,145.0,16.0,0.0,7.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82338.0,43286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,2020-10-22,266.0,88.0,40.0,28.0,12817.0,0.0,0.0,185.0,17.4,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101542.0,50592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,2020-10-23,146.0,77.0,44.0,20.0,12817.0,0.0,0.0,186.0,16.8,8.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111494.0,54862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
